"","assembly","dipcall_contig","Filter","Subtype","Subset","INDEL.QUERY.FP","INDEL.Subset.IS_CONF.Size","INDEL.FP.gt","INDEL.FP.al","INDEL.Recall","INDEL.TRUTH.TOTAL","INDEL.TRUTH.TP","INDEL.TRUTH.TP.het","INDEL.TRUTH.TP.homalt","INDEL.TRUTH.TOTAL.het","INDEL.TRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL.het","INDEL.ntTRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL","SNP.QUERY.FP","SNP.Subset.IS_CONF.Size","SNP.FP.gt","SNP.FP.al","SNP.Recall","SNP.TRUTH.TOTAL","SNP.TRUTH.TP","SNP.TRUTH.TP.het","SNP.TRUTH.TP.homalt","SNP.TRUTH.TOTAL.het","SNP.TRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL.het","SNP.ntTRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL","QV_dip_snp","QV_dip_indel","QV_dip_snp_indel","QV_hap_snp","QV_ignoreGT_snp","QV_hap_indel","QV_ignoreGT_indel","QV_hap_snp_indel","QV_ignoreGT_snp_indel","SNP.Recall_ignoreGT","INDEL.Recall_ignoreGT","SNP.Recall.het","SNP.Recall.hom","INDEL.Recall.het","INDEL.Recall.hom","SNP.Recall.het.TOTALnontarget","SNP.Recall.hom.TOTALnontarget","INDEL.Recall.het.TOTALnontarget","INDEL.Recall.hom.TOTALnontarget","SNP.Recall_ignoreGT.TOTALnontarget","SNP.Recall.TOTALnontarget"
"235","asm16ab",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",53508,2479539282,896,4215,0.99302,217350,215833,145582,56277,146380,56546,169574,108260,296727,30757,2479539282,2786,1913,0.99775,2446495,2440990,1756461,683500,1761449,684006,1999541,1264698,3265484,52.0745701599338,49.66982270241,47.6975376351766,52.7945990889236,52.4869299539082,50.1058254690758,49.7431617719549,48.2350712067367,47.8915755706772,0.998888614119383,0.997142857142857,0.997168240465662,0.999260240407248,0.997168240465662,0.999260240407248,0.878432100166988,0.540445228821426,0.878432100166988,0.540445228821426,0.748365632782154,0.747512466758373
"236","asm16ab",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",50462,2420922951,208,3466,0.996578,138813,138338,97252,40945,97614,41056,111016,75819,187012,29865,2420922951,2671,1784,0.99776,2385071,2379729,1711866,666860,1716710,667347,1948031,1232911,3182155,52.0984844425971,49.8204650408651,47.8014941582138,52.8000629829243,52.5053787012972,50.1487648210719,49.8384032792112,48.2648579625785,47.9600075622729,0.998880117195673,0.998076549026388,0.997178323653966,0.999270244715268,0.997178323653966,0.999270244715268,0.878767329678019,0.540882513011888,0.878767329678019,0.540882513011888,0.748675033114352,0.747835664824624
"237","asm16ab",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",41170,2135763117,131,2752,0.997347,117972,117659,82731,34835,82970,34908,93383,63478,156970,4850,2135763117,1552,254,0.998496,2078995,2075869,1493437,581764,1496429,581896,1679848,1056621,2737240,59.4484133936734,50.1600221097211,49.6763646363698,61.4713842987106,61.123324266611,50.4753173968377,50.1738630821899,50.1430716484303,49.8381677411498,0.999242903422086,0.998457261044994,0.998000573364991,0.999773155340473,0.998000573364991,0.999773155340473,0.88903103137903,0.550589094859936,0.88903103137903,0.550589094859936,0.7589473338107,0.758380339319899
"238","asm16ab",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",61036,2397122928,3522,6683,0.986008,376437,371170,248692,95847,250989,97295,286581,186982,508379,6475,2397122928,2143,585,0.998265,2352768,2348686,1690142,657596,1693997,657813,1906598,1198084,3105838,58.6948052877712,48.9513423718073,48.5134576054995,61.0703660843661,60.4403185357713,49.7459164785348,49.2094672844638,49.4370268454022,48.8940868542467,0.999175864343616,0.995364430170254,0.997724317103277,0.999670119015586,0.997724317103277,0.999670119015586,0.886470037207634,0.548873033944198,0.886470037207634,0.548873033944198,0.756906509611899,0.756216518698013
"239","asm16ab",50,"PASS","*","GRCh38_notinsegdups.bed.gz",62200,2458512371,3534,6790,0.986153,381592,376308,252331,97293,254639,98745,290686,189684,515255,6840,2458512371,2201,605,0.998288,2457208,2453001,1765911,686057,1769881,686284,1991351,1251467,3244071,58.56646291904,48.9791200893329,48.5260161091696,60.8596649974737,60.2527802110535,49.7673591204284,49.2331591572223,49.4421290136544,48.9026438050008,0.999183626294559,0.995413949977987,0.997756911340367,0.999669233145462,0.997756911340367,0.999669233145462,0.88679042519375,0.548202229863033,0.88679042519375,0.548202229863033,0.756827455379367,0.756148986874825
"240","asm16ab",50,"PASS","*","GRCh38_segdups.bed.gz",5209,83882518,75,426,0.97287,5787,5630,3913,1505,4012,1557,6034,4484,10855,24915,83882518,737,1552,0.976219,63917,62397,44617,17733,45792,18076,69297,51943,121294,38.282405628731,45.0794709694748,37.4578881545087,38.7009367159091,38.4128108113448,45.5186500020878,45.1424559004475,37.8799826429696,37.5765600239242,0.987749737941393,0.98583030931398,0.974340496156534,0.981024562956406,0.974340496156534,0.981024562956406,0.643851826197382,0.341393450513062,0.643851826197382,0.341393450513062,0.52050389961581,0.514427754052138
"241","asm19ab",50,"PASS","*","*",32843,2547076075,10390,6146,0.965772,523870,505939,282535,192078,295095,193649,296723,194170,526114,31181,2547076075,24160,780,0.984396,3341725,3289580,1991877,1296432,2043701,1296722,2060648,1303410,3365365,52.1318187289375,51.9062909183764,49.0072910826086,59.1181772956588,58.6067293911209,54.946978409461,53.5579753578732,53.5396388599861,52.3763283296315,0.991625582595815,0.985605207398782,0.974642083161872,0.999776359157938,0.974642083161872,0.999776359157938,0.966626517483821,0.994646350726172,0.966626517483821,0.994646350726172,0.984659910589193,0.97748089731723
"242","asm19ab",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",14592,62855671,5463,3005,0.960174,229550,220408,120861,84621,127213,85912,127695,86040,230210,1271,62855671,926,181,0.980862,99488,97584,58945,38577,60781,38643,61109,38714,99887,49.9522891206273,39.352596416324,38.9898913838435,58.8453061456904,55.6155536754347,43.1233928059052,41.3895125553891,43.0086192958539,41.228410822248,0.990169668703763,0.983972990633849,0.969793191951432,0.998292058070026,0.969793191951432,0.998292058070026,0.96458786758088,0.996461228496151,0.96458786758088,0.996461228496151,0.986214422297196,0.976943946659726
"243","asm19ab",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",9334,2122523437,1064,925,0.984018,144909,142593,84008,58585,86318,58591,86735,58695,145430,18352,2122523437,17643,100,0.984774,2502358,2464256,1495961,968295,1534049,968309,1541627,969978,2511605,53.6419908954861,56.5781469355667,51.8562227554524,68.4326519747293,67.7723625492274,57.6189068997953,57.1037698055326,57.2729690345584,56.7465451854595,0.991824111498035,0.991360094956145,0.975171588391244,0.999985541805353,0.975171588391244,0.999985541805353,0.970378048646008,0.998264909101031,0.970378048646008,0.998264909101031,0.98817250323996,0.981147911395303
"244","asm19ab",50,"PASS","*","GRCh38_MHC.bed.gz",67,4664474,17,24,0.980414,1787,1752,1032,565,1045,574,1045,574,1787,22,4664474,16,4,0.998494,19914,19884,12237,7366,12263,7368,12263,7369,19915,56.2740999148223,51.4375786960361,50.2044266565953,66.6880267664046,61.916814219208,55.5485932433362,52.7086266796842,55.2267464096222,52.2164464529824,0.999296977001105,0.989927252378288,0.997879801027481,0.999728555917481,0.997879801027481,0.999728555917481,0.997879801027481,0.99959288913014,0.997879801027481,0.99959288913014,0.999246798895305,0.99844338438363
"245","asm19ab",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",18290,2479539328,4949,3160,0.970079,295143,286312,162200,107584,168429,107866,169575,108260,296728,29910,2479539328,23234,599,0.984504,3242243,3192002,1932934,1257857,1982922,1258081,1999541,1264698,3265484,52.1958458366388,54.3318729121878,50.1235395845635,59.1171176034788,58.7088466868799,56.8761055924922,55.702126125266,54.8433387747816,53.9400200752163,0.991670272709356,0.986847053801039,0.974790738112745,0.999821951050846,0.974790738112745,0.999821951050846,0.966688855092244,0.994590803496171,0.966688855092244,0.994590803496171,0.984612388240151,0.977497363331133
"246","asm19ab",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",11938,2420922985,1353,1213,0.983638,185792,182752,107155,75426,110118,75498,111016,75819,187012,28645,2420922985,22462,298,0.984572,3159304,3110563,1883210,1226173,1931714,1226382,1948031,1232911,3182155,52.279621428565,56.0807939488648,50.7666682139024,59.1526450226268,58.9381172294326,57.1317868951721,56.603201070867,55.0154182321062,54.605297041385,0.991682028699992,0.990919953496383,0.974890692928663,0.999829580016667,0.974890692928663,0.999829580016667,0.966724862181351,0.994534885324245,0.966724862181351,0.994534885324245,0.984560777209155,0.977502038712759
"247","asm19ab",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",9517,2135763130,1144,1006,0.98368,156376,153824,90413,63305,92905,63363,93383,63478,156970,19938,2135763130,19222,105,0.984783,2726382,2684894,1629567,1054580,1670970,1054645,1679848,1056621,2737240,53.3090148895072,56.5208301130161,51.6142405354106,68.4454187037052,67.7567005830522,57.6329241075819,57.0770198940478,57.2868904863925,56.7206697719003,0.99183313270114,0.99099606077659,0.975222176340688,0.999938367886824,0.975222176340688,0.999938367886824,0.970068125211329,0.998068370778169,0.970068125211329,0.998068370778169,0.98789875933422,0.980876357206529
"248","asm19ab",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",31268,2397123029,10222,5996,0.965399,506831,489294,273200,185140,285400,186703,286581,186982,508379,23511,2397123029,22063,598,0.984639,3093425,3045908,1849092,1195689,1896437,1195836,1906598,1198084,3105838,53.0944921834132,51.8562021654383,49.4210621995854,67.5130139411461,65.1995175796778,55.0318381989905,53.5755075376653,54.7932319550846,53.2865362902371,0.991771580044772,0.985567181170844,0.975034762557364,0.999877073444854,0.975034762557364,0.999877073444854,0.969838424250943,0.998000974889908,0.969838424250943,0.998000974889908,0.987807799376529,0.980704080509028
"249","asm19ab",50,"PASS","*","GRCh38_notinsegdups.bed.gz",31653,2458512473,10292,6049,0.965572,513650,495966,277121,187830,289461,189393,290686,189684,515255,24913,2458512473,23393,606,0.984414,3230547,3180196,1930098,1248878,1980270,1249029,1991351,1251467,3244071,52.9527638362424,51.9128753388607,49.3914694245377,67.3075621590851,65.0985882369757,55.0667049120957,53.6208083162308,54.8149094000051,53.3222741053396,0.991655283145548,0.985608877640417,0.974664060961384,0.99987910608961,0.974664060961384,0.99987910608961,0.969240480457739,0.997931227910924,0.969240480457739,0.997931227910924,0.987521234892825,0.980310233653949
"250","asm19ab",50,"PASS","*","GRCh38_segdups.bed.gz",1189,83882526,98,97,0.975822,10216,9969,5411,4246,5631,4254,6034,4484,10855,6268,83882526,767,174,0.983864,111178,109384,61779,47554,63431,47693,69297,51943,121294,44.2757250800293,51.4951964118079,43.5213735270883,44.9821879901465,44.8425985084972,52.2731511140217,51.8687674521114,44.2391570547172,44.0568429711042,0.990762560938315,0.985415035238841,0.973955952136968,0.997085526177846,0.973955952136968,0.997085526177846,0.891510454998052,0.915503532718557,0.891510454998052,0.915503532718557,0.908132306626873,0.901808828136594
"251","asm1",50,"PASS","*","*",223747,2547060299,174680,9152,0.366438,521480,191090,29,191032,294066,192453,296733,194170,526124,1402860,2547060299,1232561,17285,0.385616,3331706,1284760,1,1284759,2039709,1290702,2060662,1303410,3365380,35.6005488993693,43.5731200121273,34.9578658529198,45.2233805385495,44.7585712443688,51.059330886118,50.1627971657695,44.2167170896919,43.6589990598398,0.755565166914488,0.701407532407763,4.9026601343623e-07,0.995395528944714,4.9026601343623e-07,0.995395528944714,4.85280943696734e-07,0.985690611549704,4.85280943696734e-07,0.985690611549704,0.748004980121116,0.381757780696385
"252","asm1",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",84928,62855671,76904,3207,0.37063,228333,84627,10,84607,126639,85354,127694,86040,230209,39967,62855671,37107,686,0.386592,99107,38314,0,38314,60629,38416,61109,38714,99887,34.9767291211353,31.7032356576842,30.0282941027843,47.6211492286646,46.430084294877,44.1659781630231,41.9498354260438,42.5483516048773,40.6258592950902,0.761005781629955,0.707436069249736,0,0.997344856309871,0,0.997344856309871,0,0.989667820426719,0,0.989667820426719,0.755063221440227,0.383573437984923
"253","asm1",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",49811,2122523461,41364,1447,0.40341,144270,58200,0,58200,86037,58233,86735,58695,145430,932046,2122523461,928110,523,0.386189,2493381,962916,0,962916,1530193,963188,1541627,969978,2511605,36.5844514805611,49.3055723434971,36.3583425431019,60.9474620673786,60.3282740525719,57.8278445500224,57.0118000083385,56.1030662662542,55.3505662209252,0.75841838852546,0.690122686629237,0,0.999717604455205,0,0.999717604455205,0,0.992719422502366,0,0.992719422502366,0.752915366867003,0.383386718851093
"254","asm1",50,"PASS","*","GRCh38_MHC.bed.gz",775,4664474,715,47,0.312956,1783,558,0,558,1041,574,1045,574,1787,8184,4664474,8150,30,0.36859,19892,7332,0,7332,12240,7368,12270,7369,19923,30.5686705160034,40.8053096979813,30.1757313571362,63.6777268097648,54.3835375526218,58.558893199976,51.916814219208,57.3938375092617,49.9670481870474,0.778302835310678,0.713965227145261,0,0.995114006514658,0,0.995114006514658,0,0.994978965938391,0,0.994978965938391,0.777091803443257,0.36801686492998
"255","asm1",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",141429,2479539342,98224,6647,0.36258,293960,106584,19,106546,167967,107224,169584,108260,296737,1362897,2479539342,1195457,16600,0.385586,3232606,1246448,1,1246447,1979083,1252288,1999556,1264698,3265500,35.6093796357816,45.4486252852213,35.1805903745339,45.1688447541373,44.7154178381668,51.324185706392,50.5986698967603,44.2263604756673,43.7184984424453,0.755398276189551,0.696720642264254,5.05284518132893e-07,0.995335737466142,5.05284518132893e-07,0.995335737466142,5.00111024647472e-07,0.985568886801434,5.00111024647472e-07,0.985568886801434,0.747789006277752,0.381702036441586
"256","asm1",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",93168,2420922999,52838,5825,0.40333,185161,74681,0,74681,109899,75086,111024,75819,187020,1327539,2420922999,1164410,15906,0.38575,3150158,1215174,0,1215174,1928101,1220854,1948043,1232911,3182168,35.619636834536,47.1574419918967,35.3250645166432,45.1703530874024,44.7247979803522,51.471289402116,50.79382749946,44.2558912495026,43.7653406634192,0.755385602880871,0.688692543246148,0,0.99534751903176,0,0.99534751903176,0,0.985613722320589,0,0.985613722320589,0.747787043298782,0.381869844709644
"257","asm1",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",53232,2135763154,44639,1567,0.403908,155699,62888,0,62888,92610,62981,93381,63478,156968,1016371,2135763154,1012342,597,0.386006,2717201,1048856,0,1048856,1667206,1049231,1679848,1056621,2737240,36.2353082061406,49.0441030196858,36.0136047313766,60.9503580631666,60.2538581810495,57.8387494003732,56.9643827370085,56.1113444799969,55.2945490965457,0.758573988453559,0.690608160617602,0,0.999642595386526,0,0.999642595386526,0,0.992651101956141,0,0.992651101956141,0.753020560856922,0.38318013765691
"258","asm1",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",185104,2397123053,170159,4596,0.366011,504512,184657,29,184599,284383,185558,286580,186982,508378,1156461,2397123053,1150096,1373,0.385688,3083297,1189191,1,1189190,1892439,1189711,1906605,1198084,3105846,36.1758933278628,44.1330452044762,35.5310860471107,59.824457475027,58.7692191618739,56.6582193723086,55.0622440480176,54.9486665424292,53.5213687446286,0.758696615992556,0.703285551186097,5.28418617456098e-07,0.999562078521591,5.28418617456098e-07,0.999562078521591,5.24492487956341e-07,0.992576480447114,5.24492487956341e-07,0.992576480447114,0.753188342242339,0.382887947438476
"259","asm1",50,"PASS","*","GRCh38_notinsegdups.bed.gz",208436,2458512497,172197,7844,0.366197,511334,187249,29,187191,288459,188236,290696,189684,515265,1259772,2458512497,1199654,8156,0.385298,3220259,1240760,1,1240759,1976357,1242659,1991365,1251467,3244086,35.9141046449597,43.7272968565412,35.2491482974791,49.7601655730988,49.1269789179493,52.3846054286245,51.3252621088581,47.8667870119255,47.0781914576491,0.75783159056461,0.702957362506698,5.05981459827349e-07,0.998471020609838,5.05981459827349e-07,0.998471020609838,5.02168110818459e-07,0.991443641742052,5.02168110818459e-07,0.991443641742052,0.752265507141303,0.382468282283515
"260","asm1",50,"PASS","*","GRCh38_segdups.bed.gz",15315,83882516,2484,1310,0.378586,10143,3840,0,3840,5604,4216,6034,4484,10855,143088,83882516,32907,9129,0.394806,111447,44000,0,44000,63352,48043,69297,51943,121294,30.6909823061713,40.3958444288276,30.2493804157549,32.2015653062362,31.8259473432431,41.6321126740053,41.1644093904888,31.7326720410594,31.347539644593,0.69007689753874,0.623484176279207,0,0.915846221093604,0,0.915846221093604,0,0.847082378761335,0,0.847082378761335,0.634054446221577,0.362754959025179
"261","asm21",50,"PASS","*","*",1061390,2547076618,110137,335406,0.293177,524008,153627,34,153559,295574,193316,296732,194169,526122,1041871,2547076618,916850,39378,0.381878,3342129,1276286,1,1276285,2047644,1293247,2060665,1303410,3365383,36.8925805492055,36.811970131716,33.8417883578972,47.7438013288426,46.1008903637915,39.1759917456287,37.2877596530154,38.6105052035242,36.7514915576273,0.656209260623991,0.503358727347674,4.88366141770737e-07,0.986884176031338,4.88366141770737e-07,0.986884176031338,4.8528023720498e-07,0.97918920370413,4.8528023720498e-07,0.97918920370413,0.651675009946862,0.379239450606365
"262","asm21",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",483940,62855663,54356,97475,0.218183,229692,50115,13,50089,127399,85854,127692,86042,230210,44905,62855663,23212,10592,0.350702,99703,34966,0,34966,61023,38618,61174,38714,99952,34.470797066164,24.1458288719345,23.7604600469877,40.5401230468825,37.6305479108806,25.7809376240453,24.6632630979235,25.6381447408116,24.4493120771825,0.583513033710119,0.454830816920049,0,0.905432699777306,0,0.905432699777306,0,0.903187477398357,0,0.903187477398357,0.582059388506483,0.349827917400352
"263","asm21",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",392803,2122523462,28056,154507,0.397235,145239,57694,0,57694,86619,58620,86736,58697,145433,720111,2122523462,691283,11491,0.382677,2508211,959834,0,959834,1539488,968723,1541677,969979,2511656,37.704830502177,40.3370769920582,35.8142088952835,53.8890854603506,51.6806798183371,43.0516714734142,40.6589076666057,42.7075412711944,40.3285499109918,0.65828472963399,0.590406158125572,0,0.990824002320581,0,0.990824002320581,0,0.989541010681675,0,0.989541010681675,0.657381822988498,0.38215185519036
"264","asm21",50,"PASS","*","GRCh38_MHC.bed.gz",2393,4664454,322,1207,0.302648,1586,480,0,480,912,527,1045,574,1787,5024,4664454,4683,280,0.379779,17526,6656,0,6656,10501,6810,12270,7369,19923,32.687811794343,35.9088811155001,30.9960253115165,51.8450097515268,44.3707643117095,40.3331706768455,36.5365071126999,40.0368907742441,35.8745350669533,0.646981627296588,0.505674653215637,0,0.977386196769457,0,0.977386196769457,0,0.903243316596553,0,0.903243316596553,0.569141193595342,0.334086231993174
"265","asm21",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",577474,2479539336,55815,238228,0.351113,295144,103629,21,103587,168715,107601,169583,108263,296740,996972,2479539336,893638,28792,0.382825,3242532,1241322,1,1241321,1986722,1254633,1999593,1264700,3265539,36.9671803679202,39.3386856262438,34.9827322820431,48.229999571791,46.8115775709095,42.4295364903516,39.7801429358311,41.4155072674084,38.9952584487777,0.65842372565637,0.540224432819234,5.03341685449701e-07,0.989389725919851,5.03341685449701e-07,0.989389725919851,5.0010177071034e-07,0.98151419308927,5.0010177071034e-07,0.98151419308927,0.653784872880097,0.380127752263868
